No.,Time,Source,Destination,Protocol,Length,Info
330133,5570.299932,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00089_00-0000000000000001-UG01 HTTP/1.1 
330139,5570.328757,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330169,5570.802412,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP0001/ULUS10237_00/HUiJcMqFpAvNAy1tYxmbYMUoX0ECfGNl_160.png?country=us HTTP/1.1 
330182,5570.836364,23.205.106.152,192.168.137.174,HTTP,268,HTTP/1.1 200 OK  (PNG)
330247,5571.892168,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0325-ULUS10061_00-TOKOBOTPSPLEGACY-UG01 HTTP/1.1 
330249,5571.926085,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330279,5572.25377,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP0001/ULUS10445_00/RlNKogwIt4TtiFGIkn8UbI790v2coMa7_160.png?country=us HTTP/1.1 
330296,5572.288154,23.205.106.152,192.168.137.174,HTTP,330,HTTP/1.1 200 OK  (PNG)
330366,5573.1589,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=JP0747-NPUF30061_00-0000000000000001-U001 HTTP/1.1 
330371,5573.453645,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330386,5573.771214,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00947_00/MJbgNQOi5tm2wENXDcRpfurEB2XcQvcx_160.png?country=us HTTP/1.1 
330403,5573.80824,23.205.106.152,192.168.137.174,HTTP,275,HTTP/1.1 200 OK  (PNG)
330460,5574.642404,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0001-ULUS10358_00-ENDWARPSP00000DL-U002 HTTP/1.1 
330462,5574.668753,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330517,5576.273097,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP0001/ULUS10206_00/NXLO45kYo2EYNBj9aOoe6H8kErnlcIvM_160.png?country=us HTTP/1.1 
330536,5576.309384,23.205.106.152,192.168.137.174,HTTP,1042,HTTP/1.1 200 OK  (PNG)
330604,5577.230809,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0001-ULUS10237_00-GRAW2PSP000000DL-UG01 HTTP/1.1 
330606,5577.257987,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330637,5578.897453,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP0001/ULUS10070_00/ETilH6DwufnVrHUlDtSUoQoL7XQS9lSU_160.png?country=us HTTP/1.1 
330652,5578.928112,23.205.106.152,192.168.137.174,HTTP,962,HTTP/1.1 200 OK  (PNG)
330721,5579.89505,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0001-ULUS10445_00-GRPREDATOR000001-UP02 HTTP/1.1 
330723,5579.921989,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330758,5581.236483,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00437_00/iwVrnfrPHviINxbTxTjGsKFXXDMYkqyB_160.png?country=us HTTP/1.1 
330773,5581.277689,23.205.106.152,192.168.137.174,HTTP,1154,HTTP/1.1 200 OK  (PNG)
330840,5581.928674,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
330850,5581.955063,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00947_00-0000000000000001-UG01 HTTP/1.1 
330852,5581.957774,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
330854,5581.985434,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
330886,5582.696089,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00691_00/TphlRVe36o2hWKFurUrGt1MMaUqQSjU1_160.png?country=us HTTP/1.1 
330903,5582.733062,23.205.106.152,192.168.137.174,HTTP,1488,HTTP/1.1 200 OK  (PNG)
330950,5583.518651,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
330960,5583.543778,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
330975,5583.719983,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0001-ULUS10206_00-RAINBOW6VEGAS0DL-UG01 HTTP/1.1 
330978,5583.750045,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331009,5584.250722,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00885_00/9C8Ace63xJuCvP78pqrhkoewoSuxuDyb_160.png?country=us HTTP/1.1 
331025,5584.285437,23.205.106.152,192.168.137.174,HTTP,569,HTTP/1.1 200 OK  (PNG)
331074,5585.084987,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331078,5585.111768,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331100,5585.323212,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0001-ULUS10070_00-SCESSENTPSP000DL-UG03 HTTP/1.1 
331102,5585.351933,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331118,5585.658979,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00152_00/tA0bh5ubKm8rcIYNjgcpsHcJpA62qY9D_160.png?country=us HTTP/1.1 
331133,5585.688716,23.205.106.152,192.168.137.174,HTTP,1492,HTTP/1.1 200 OK  (PNG)
331190,5586.402073,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331200,5586.431201,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331226,5586.70992,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00437_00-0000000000000001-UG01 HTTP/1.1 
331232,5586.741634,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331257,5587.553198,192.168.137.174,23.205.106.152,HTTP,273,GET /cdn/UP9000/NPUJ94236_00/opsytRZpxkXVTEnddUGgrixFMnxnKEaD.png?country=us HTTP/1.1 
331289,5587.592459,23.205.106.152,192.168.137.174,HTTP,286,HTTP/1.1 200 OK  (PNG)
331350,5588.274224,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331357,5588.302385,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331373,5588.352196,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00691_00-0000000000000001-UG01 HTTP/1.1 
331376,5588.380775,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331450,5589.6682,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP1082/ULUS10548_00/euAwxhESpOctILwEPKhHToarzXUzwqED_160.png?country=us HTTP/1.1 
331466,5589.698608,23.205.106.152,192.168.137.174,HTTP,1449,HTTP/1.1 200 OK  (PNG)
331528,5590.372194,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331539,5590.400695,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331547,5590.408472,192.168.137.174,23.205.106.152,HTTP,273,GET /cdn/JP0747/NPUF30050_00/nMarQplysRReWCauwbjAXZhLjbLdRlTR.png?country=us HTTP/1.1 
331565,5590.447435,23.205.106.152,192.168.137.174,HTTP,515,HTTP/1.1 200 OK  (PNG)
331571,5590.496413,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00885_00-0000000000000001-UG01 HTTP/1.1 
331574,5590.527699,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331691,5591.662565,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331696,5591.689173,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331701,5591.828638,192.168.137.174,23.205.106.152,HTTP,273,GET /cdn/UP9000/NPUI94304_00/YwQSPXHIQbrfQZBBtBnkfePRSHsQSPMT.png?country=us HTTP/1.1 
331737,5591.874854,23.205.106.152,192.168.137.174,HTTP,1209,HTTP/1.1 200 OK  (PNG)
331745,5591.905429,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00152_00-0000000000000001-UG01 HTTP/1.1 
331747,5591.935922,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331805,5592.659345,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331820,5592.687202,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331838,5592.995735,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ94236_00-0000000000000001-UG01 HTTP/1.1 
331844,5593.031658,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
331869,5593.628615,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUI94306_00/bhBGfiAt4wpVLshaQ4B8v4EvRt3y0vaN_160.png?country=us HTTP/1.1 
331887,5593.66367,23.205.106.152,192.168.137.174,HTTP,438,HTTP/1.1 200 OK  (PNG)
331937,5594.409382,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
331946,5594.442628,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
331964,5594.612521,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1082-ULUS10548_00-TRONEVOLUTIONDGT-UP02 HTTP/1.1 
331967,5594.643785,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332043,5596.147427,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
332053,5596.173806,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
332064,5596.195423,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/2/2a34c4373efe2153c7de13e967f91c4b82963138-401970.png?country=us HTTP/1.1 
332106,5596.25001,104.121.100.150,192.168.137.174,HTTP,1198,HTTP/1.1 200 OK  (PNG)
332116,5596.44816,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=JP0747-NPUF30050_00-0000000000000001-U001 HTTP/1.1 
332124,5596.477041,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/c/cc9371d869f45e3e437eca3d2fc5b585ffa54296-401969.png?country=us HTTP/1.1 
332125,5596.477878,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332145,5596.513172,104.121.100.150,192.168.137.174,HTTP,885,HTTP/1.1 200 OK  (PNG)
332159,5596.565892,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/0/0e00f479390be8c6c7da61e9d8ffcd84665b14d4-401968.png?country=us HTTP/1.1 
332212,5596.643295,104.121.100.150,192.168.137.174,HTTP,795,HTTP/1.1 200 OK  (PNG)
332234,5596.760947,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/2/2025818fa71830758f7c4016f35647f9cb719cd2-401967.png?country=us HTTP/1.1 
332290,5596.849451,104.121.100.150,192.168.137.174,HTTP,545,HTTP/1.1 200 OK  (PNG)
332341,5600.612913,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
332345,5600.643147,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
332366,5600.681856,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUI94304_00-0000000000000001-U002 HTTP/1.1 
332375,5600.709935,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332449,5602.356594,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
332461,5602.382669,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
332476,5602.549695,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUI94306_00-COMBINED00000001-U002 HTTP/1.1 
332478,5602.576924,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332569,5649.983619,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
332576,5650.010249,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
332588,5650.14758,192.168.137.174,23.62.230.100,HTTP,337,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVCLASSICSST HTTP/1.1 
332593,5650.207418,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332629,5652.549461,192.168.137.174,23.62.230.100,HTTP,335,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVCLASSICS HTTP/1.1 
332632,5652.580632,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332685,5653.468084,192.168.137.174,23.62.230.100,HTTP,337,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVCLASSICSUZ HTTP/1.1 
332687,5653.496629,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
332795,5654.675458,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
332796,5654.675458,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP1004/ULUS10213_00/2hEwAVLNl9Vu6wXET6P3I1ntVOegB4qe_160.png?country=us HTTP/1.1 
332800,5654.70562,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
332806,5654.735117,23.205.106.188,192.168.137.174,HTTP,1152,HTTP/1.1 200 OK  (PNG)
332814,5654.775142,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP0102/ULUS10105_00/Y4P4ibf5NpXIdVbdaulWW0KTwVYccKgs_160.png?country=us HTTP/1.1 
332829,5654.80971,23.205.106.188,192.168.137.174,HTTP,1000,HTTP/1.1 200 OK  (PNG)
332845,5654.870911,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP9000/NPUI94448_00/qrLlrpr9yuGaH9J3rF7jOuPjBA3JC0Vq_160.png?country=us HTTP/1.1 
332858,5654.906144,23.205.106.188,192.168.137.174,HTTP,68,HTTP/1.1 200 OK  (PNG)
332871,5654.957857,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP1023/NPUH10123_00/awEPCAlfPZRtQNYgiTNtUbfNAhVofqhv.png?country=us HTTP/1.1 
332905,5654.999029,23.205.106.188,192.168.137.174,HTTP,1220,HTTP/1.1 200 OK  (PNG)
332923,5655.067822,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP0325/NPUH10453_00/gGt3NFDUxw7tlRJ4DimdQybDgUQAN77M_160.png?country=us HTTP/1.1 
332940,5655.128094,23.205.106.188,192.168.137.174,HTTP,955,HTTP/1.1 200 OK  (PNG)
333007,5657.83753,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1004-ULUS10213_00-THEWARRIORSRKSTR-U005 HTTP/1.1 
333010,5657.869673,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333050,5659.661449,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0102-ULUS10105_00-UGHOSTNGXPSPXXNA-UG02 HTTP/1.1 
333052,5659.693157,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333075,5659.764759,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP0017/ULUS10003_00/po2MCqAldOsdirngBqJoMGQjCj3IOyR3_160.png?country=us HTTP/1.1 
333092,5659.794813,23.205.106.188,192.168.137.174,HTTP,316,HTTP/1.1 200 OK  (PNG)
333136,5660.566978,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUI94448_00-0000000000000001-UG01 HTTP/1.1 
333138,5660.598253,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333161,5661.375982,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP0017/ULUS10086_00/uyUpiHdOS6xb64rP0BHrGoFpdIAT9dkN_160.png?country=us HTTP/1.1 
333176,5661.402752,23.205.106.188,192.168.137.174,HTTP,1280,HTTP/1.1 200 OK  (PNG)
333228,5662.266784,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1023-NPUH10123_00-UNCHAINEDBLADES0-U002 HTTP/1.1 
333230,5662.292229,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333240,5663.117831,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP4069/NPUZ00077_00/hJRfgDoIuyyidWxvsgPI7wEAPggQ8bFd_160.png?country=us HTTP/1.1 
333262,5663.219144,23.205.106.188,192.168.137.174,HTTP,292,HTTP/1.1 200 OK  (PNG)
333293,5663.726041,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0325-NPUH10453_00-UNDEADKNIGHTSG01-U001 HTTP/1.1 
333295,5663.75611,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333320,5665.111529,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP9000/NPUJ01040_00/dHMrRmzqtrvMrYOrxyTBaTRbngDZvluq_160.png?country=us HTTP/1.1 
333334,5665.160067,23.205.106.188,192.168.137.174,HTTP,139,HTTP/1.1 200 OK  (PNG)
333387,5665.965444,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0017-ULUS10003_00-000000000000ULBB-UG01 HTTP/1.1 
333389,5665.997305,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333399,5666.346411,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP1023/ULUS10230_00/Sy3Dsp9q9bPjd33GVPriZ5mZMMgTook9.png?country=us HTTP/1.1 
333452,5666.394473,23.205.106.188,192.168.137.174,HTTP,455,HTTP/1.1 200 OK  (PNG)
333508,5667.232065,192.168.137.174,23.62.230.100,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0017-ULUS10086_00-000000000000ULWC-UG01 HTTP/1.1 
333511,5667.262403,23.62.230.100,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333521,5667.675151,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP1023/NPUH10041_00/4ePUqPJ4gtOVfc4Zly8M0xjgcieLpRIu.png?country=us HTTP/1.1 
333669,5668.65206,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4069-NPUZ00077_00-URBANIXMINISGAME-UG02 HTTP/1.1 
333684,5668.68,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333694,5669.033577,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP9000/NPUJ01070_00/QbbfCHurkUvlpXvGkXvRJiLsEkUGwKaK_160.png?country=us HTTP/1.1 
333707,5669.06448,23.205.106.188,192.168.137.174,HTTP,1509,HTTP/1.1 200 OK  (PNG)
333750,5669.557976,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ01040_00-0000000000000001-UG01 HTTP/1.1 
333752,5669.587525,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333778,5670.204751,192.168.137.174,23.205.106.188,HTTP,277,GET /cdn/UP0576/NPUZ00149_00/ucxZfMCcogxkBUVEQMOmcxHypzPyhcPw_160.png?country=us HTTP/1.1 
333791,5670.241822,23.205.106.188,192.168.137.174,HTTP,250,HTTP/1.1 200 OK  (PNG)
333842,5671.03642,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1023-ULUS10230_00-VALHALLAKNLEGACY-U001 HTTP/1.1 
333844,5671.06349,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333856,5672.760768,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP4143/NPUZ00252_00/yydgSpXzp7b4VzqUbOI3ZCn3s8NDrceS.png?country=us HTTP/1.1 
333950,5673.609884,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1023-NPUH10041_00-0000000000000000-UP04 HTTP/1.1 
333952,5673.636937,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
333970,5682.61379,192.168.137.174,23.205.106.139,HTTP,277,GET /cdn/UP4090/NPUH10092_00/IvpIKiHrKFQmekfAexJeKuMwnAslbdwz_160.png?country=us HTTP/1.1 
333991,5682.656367,23.205.106.139,192.168.137.174,HTTP,264,HTTP/1.1 200 OK  (PNG)
334029,5683.095509,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ01070_00-0000000000000001-UG01 HTTP/1.1 
334031,5683.126799,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
334054,5685.021272,192.168.137.174,23.205.106.139,HTTP,273,GET /cdn/UP4132/NPUZ00095_00/oprLGfnpobkCjhJdidHkNtryoQpXqCHH.png?country=us HTTP/1.1 
334066,5685.049031,23.205.106.139,192.168.137.174,HTTP,1193,HTTP/1.1 200 OK  (PNG)
334102,5685.731635,192.168.137.174,23.205.106.139,HTTP,277,GET /cdn/UP0576/NPUZ00174_00/JCxyUJtqaJqkbXEboksCpeNPsMxIhdpK_160.png?country=us HTTP/1.1 
334125,5685.761484,23.205.106.139,192.168.137.174,HTTP,216,HTTP/1.1 200 OK  (PNG)
334134,5685.782879,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0576-NPUZ00149_00-VANGUARD20000001-UG01 HTTP/1.1 
334136,5685.809919,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
334187,5686.667914,192.168.137.174,23.62.230.84,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4143-NPUZ00252_00-FUTURLABVELOCITY-UG01 HTTP/1.1 
