"No.","Time","Source","Destination","Protocol","Length","Info"
"8087","130.160318","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8088","130.166757","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8089","130.166784","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8090","130.179233","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8091","130.179233","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8092","130.185672","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8093","130.185706","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8094","130.195496","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8095","130.195496","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8096","130.202320","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8097","130.206087","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8098","130.213340","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8099","130.215377","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8100","130.215406","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8101","130.215420","10.0.0.81","192.168.137.22","UDP","68","9305  >  9305 Len=26"
"8102","130.216721","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8103","130.227044","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8104","130.227044","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8105","130.233785","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8106","130.233810","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8107","130.243916","192.168.137.22","10.0.0.81","UDP","68","9305  >  9305 Len=26"
"8108","130.243916","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8109","130.244382","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8110","130.253246","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8111","130.253269","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8112","130.270500","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8113","130.270500","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8114","130.270972","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8115","130.270991","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8116","130.280828","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8117","130.280856","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8118","130.284870","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8119","130.284870","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8120","130.292676","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8121","130.292676","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8122","130.299207","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8123","130.299237","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8124","130.310257","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8125","130.310257","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8126","130.317401","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8127","130.317438","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8128","130.327284","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8129","130.327284","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8130","130.334950","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8131","130.334976","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8132","130.344903","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8133","130.344903","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8134","130.353736","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8135","130.353762","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8136","130.362223","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8137","130.362223","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8138","130.369763","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8139","130.369790","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8140","130.381613","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8141","130.381643","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8142","130.383024","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8143","130.383024","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8144","130.393217","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8145","130.393217","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8146","130.399297","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8147","130.399328","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8148","130.412473","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8149","130.412473","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8150","130.416754","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8151","130.416782","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8152","130.434598","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8153","130.434627","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8154","130.435051","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8155","130.435051","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8156","130.445607","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8157","130.445607","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8158","130.452101","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8159","130.452126","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8160","130.464297","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8161","130.464324","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8162","130.464346","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8163","130.466555","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8164","130.479447","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8165","130.479447","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8166","130.482229","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8167","130.482253","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8168","130.496394","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8169","130.496394","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8170","130.500776","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8171","130.500803","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8172","130.510641","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8173","130.510641","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8174","130.518276","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8175","130.518311","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8176","130.533424","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8177","130.533424","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8178","130.535680","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8179","130.535705","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8180","130.546816","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8181","130.549938","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8182","130.553074","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8183","130.553096","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8184","130.558865","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8185","130.558865","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8186","130.573168","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8187","130.573194","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8188","130.576689","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8189","130.576689","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8190","130.582863","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8191","130.582890","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8192","130.595314","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8193","130.595314","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8194","130.599770","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8195","130.599794","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8196","130.612567","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8197","130.612567","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8198","130.617519","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8199","130.617545","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8200","130.630039","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8201","130.633488","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8202","130.634845","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8203","130.634870","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8204","130.644375","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8205","130.644375","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8206","130.652598","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8207","130.652621","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8208","130.664315","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8209","130.664315","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8210","130.664894","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8211","130.664915","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8212","130.677207","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8213","130.677564","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8214","130.682203","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8215","130.682229","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8216","130.695198","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8217","130.695547","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8218","130.699861","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8219","130.699884","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8220","130.712692","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8221","130.712692","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8222","130.717107","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8223","130.717131","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8224","130.733298","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8225","130.733298","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8226","130.735027","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8227","130.735047","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8228","130.743117","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8229","130.743117","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8230","130.752127","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8231","130.752150","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8232","130.760213","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8233","130.760213","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8234","130.769491","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8235","130.773460","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8236","130.777547","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8237","130.777547","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8238","130.784967","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8239","130.784996","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8240","130.795540","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8241","130.795540","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8242","130.800118","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8243","130.800140","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8244","130.813102","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8245","130.813418","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8246","130.819663","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8247","130.819686","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8248","130.826089","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8249","130.826089","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8250","130.833979","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8251","130.837788","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8252","130.843983","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8253","130.843983","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8254","130.851905","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8255","130.851929","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8256","130.861230","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8257","130.861230","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8258","130.869917","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8259","130.869942","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8260","130.879216","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8261","130.879216","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8262","130.882479","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8263","130.882502","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8264","130.895992","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8265","130.895992","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8266","130.902584","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8267","130.902608","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8268","130.916675","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8269","130.917052","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8270","130.918539","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8271","130.918564","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8272","130.925762","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8273","130.925762","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8274","130.935800","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8275","130.935837","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8276","130.943038","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8277","130.943038","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8278","130.948469","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8279","130.948496","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8280","130.960647","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8281","130.961519","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8282","130.968272","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8283","130.968296","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8284","130.978518","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8285","130.978518","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8286","130.985324","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8287","130.985358","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8288","130.995645","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8289","130.995645","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8290","131.006716","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8291","131.006741","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8292","131.012849","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8293","131.012849","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8294","131.014891","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8295","131.014911","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8296","131.033233","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8297","131.033285","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8298","131.033628","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8299","131.034034","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8300","131.042584","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8301","131.042584","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8302","131.053791","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8303","131.053827","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8304","131.065632","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8305","131.065632","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8306","131.073286","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8307","131.073312","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8308","131.077677","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8309","131.077677","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8310","131.082772","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8311","131.082800","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8312","131.095583","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8313","131.095583","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8314","131.099851","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8315","131.099875","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8316","131.113146","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8317","131.113146","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8318","131.117314","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8319","131.117336","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8320","131.133416","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8321","131.133416","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8322","131.134788","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8323","131.134808","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8324","131.142611","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8325","131.142611","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8326","131.152104","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8327","131.152127","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8328","131.159880","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8329","131.159880","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8330","131.164186","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8331","131.164211","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8332","131.177735","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8333","131.177735","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8334","131.182135","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8335","131.182161","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8336","131.194989","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8337","131.194989","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8338","131.199711","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8339","131.199735","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8340","131.212188","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8341","131.212188","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8342","131.216389","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8343","131.216413","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8344","131.229455","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8345","131.229455","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8346","131.234504","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8347","131.237198","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8348","131.250478","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8349","131.250478","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8350","131.252387","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8351","131.252408","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8352","131.260125","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8353","131.260576","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8354","131.269404","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8355","131.278275","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8356","131.278330","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8357","131.278330","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8358","131.281747","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8359","131.281783","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8360","131.295848","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8361","131.296270","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8362","131.300731","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8363","131.300754","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8364","131.308493","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8365","131.308493","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8366","131.316909","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8367","131.316934","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8368","131.326618","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8369","131.326618","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8370","131.333965","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8371","131.333996","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8372","131.346511","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8373","131.346511","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8374","131.351972","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8375","131.354039","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8376","131.361519","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8377","131.361519","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8378","131.372913","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8379","131.372965","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8380","131.379390","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8381","131.379390","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8382","131.381586","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8383","131.381615","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8384","131.396424","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8385","131.396424","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8386","131.398541","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8387","131.398565","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8388","131.408737","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8389","131.408737","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8390","131.416949","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8391","131.416975","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"8392","131.427715","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8393","131.427715","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"8394","131.435261","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8395","131.435285","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"8396","131.444587","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
